category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Body,no_mask,220,-0.14297189321554613,0.42146190484882085,0.7014921307563782,0.35148152709007263,0.04091636463999748
Body,no_mask,366,-0.11337976758929498,0.3868244767957292,0.7353142499923706,0.6390030384063721,0.08386708050966263
Body,no_mask,474,0.22105794913997762,0.24491002211627344,0.6690241098403931,0.4086611568927765,0.11467698961496353
Body,no_mask,716,-0.07003514056428942,0.21290676922549093,0.6629226207733154,0.4358535408973694,0.030892297625541687
Body,no_mask,816,-0.09309153741046627,0.20060213993855072,0.681126058101654,0.3805234134197235,0.14463266730308533
Body,no_mask,847,-0.023023453779171848,0.31483713112392436,0.6723766326904297,0.6331426501274109,0.17545494437217712
Body,no_mask,931,0.08554160568597433,0.29313692928289525,0.6719454526901245,0.7325504422187805,0.7382658123970032
Body,no_mask,941,-0.04325136720696574,0.34315618454296487,0.6690236330032349,0.5137519240379333,0.15443821251392365
Body,no_mask_repeat,21,0.06432817153643916,0.22534238281676572,0.652892529964447,0.7512772083282471,0.6236372590065002
Body,no_mask_repeat,40,0.24723432861012945,0.7038116787554429,0.5782890915870667,0.706060528755188,0.2515607178211212
Body,no_mask_repeat,220,-0.14297189321554613,0.42146190484882085,0.7014921307563782,0.35148152709007263,0.04091636463999748
Body,no_mask_repeat,366,-0.11337976758929498,0.3868244767957292,0.7353141903877258,0.6390030384063721,0.08386708050966263
Body,no_mask_repeat,474,0.22105794913997762,0.24491002211627344,0.669023871421814,0.40909379720687866,0.11467698216438293
Body,no_mask_repeat,716,-0.07003514056428942,0.21290676922549093,0.6629229784011841,0.4361969530582428,0.030892325565218925
Body,no_mask_repeat,816,-0.09309153741046627,0.20060213993855072,0.6811264753341675,0.38071733713150024,0.14463265240192413
Body,no_mask_repeat,847,-0.023023453779171848,0.31483713112392436,0.6723766922950745,0.6332031488418579,0.17545481026172638
Body,no_mask_repeat,931,0.08554160568597433,0.29313692928289525,0.6719453930854797,0.7327603697776794,0.7382661700248718
Body,no_mask_repeat,941,-0.04325136720696574,0.34315618454296487,0.6690242886543274,0.5138963460922241,0.1544380784034729
