analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Face,Face+Body,0.033091402053833006,-0.014148103985935448,0.004656659066677093,face_dino,-0.17065119445323945,10,0.6,-0.012713086605072022,0.01138949072919786,0.05728086256179552
descriptive_only,Face,Face+Body,0.014156830310821534,-0.005134501457214356,-0.002527093887329102,face_lpips,-0.035512351989746095,10,0.2,-0.0038987576961517336,-0.0018511176109313966,0.013215153498662337
descriptive_only,Face,Face+Body,0.011204564571380615,0.0016816401481628417,0.0013351798057556151,lpips,-0.004939031600952148,10,0.6,-0.0017987638711929321,0.004354029893875122,0.0050549967950525064
descriptive_only,Face,Face+Body,0.010902747342642438,-0.0019950473593386684,0.0013092886172780872,pixel_corr,-0.0200631377177895,10,0.6,-0.009907261529506863,0.004435965559978539,0.01073994464299213
descriptive_only,Face,Face+Body,0.010743930882531737,-0.0015158610348674636,-0.002384086998721729,ssim,-0.015188095449599037,10,0.3,-0.0046161231112219255,0.0012384591626264639,0.007188349326459143
descriptive_only,Face,Face+Body+Scene,0.1558568835258484,0.015614812374114995,0.007776060700416563,clip,-0.08078101873397828,10,0.6,-0.015971221029758453,0.04232491105794907,0.06337687994823459
descriptive_only,Face,Face+Body+Scene,0.0950623631477356,-0.012618344277143478,0.017954037338495252,dino,-0.33215604424476625,10,0.6,-0.02440410181879997,0.062520482391119,0.12370251494733853
descriptive_only,Face,Face+Body+Scene,0.8,0.020000000000000007,0.0,face_detection_success,-1.0,10,0.3,0.0,0.30000000000000004,0.528730134903956
descriptive_only,Face,Face+Body+Scene,0.08323591053485871,-0.015097521357238288,0.0035675900056958186,face_dino,-0.15466740727424622,10,0.6,-0.05579743757843971,0.028258402273058893,0.07158080818412267
descriptive_only,Face,Face+Body+Scene,0.05195333957672119,-0.0004817354679107655,-0.013372308015823363,face_lpips,-0.02879863977432251,10,0.3,-0.025427863001823425,0.020261454582214355,0.031783505904980414
descriptive_only,Face,Face+Body+Scene,0.04213571548461914,0.010121941566467285,0.009645485877990722,lpips,-0.010362529754638672,10,0.7,-0.0007057100534439077,0.01803620457649231,0.0151995052013122
descriptive_only,Face,Face+Body+Scene,0.133131039818096,0.026615139813367366,0.00808681716540268,pixel_corr,-0.04081381415004637,10,0.8,0.0012142856679392242,0.05505680846873621,0.048765668978921525
descriptive_only,Face,Face+Body+Scene,0.009121361380038861,-0.0042109568525131235,-0.0015159105097086402,ssim,-0.02015505992494935,10,0.5,-0.015852364321728984,0.00582814810553694,0.011595893275142625
descriptive_only,Face,Face+Scene,0.038863396644592284,0.0032383531332015993,0.0063229411840438855,clip,-0.09687339067459107,10,0.8,0.0009510189294815064,0.025446519255638123,0.03885764430878835
descriptive_only,Face,Face+Scene,0.09123424291610718,-0.019460482448339457,0.012618528306484222,dino,-0.2765087068080902,10,0.7,-0.048151024430990216,0.03832300938665867,0.10601456535441094
descriptive_only,Face,Face+Scene,1.0,0.27999999999999997,0.30000000000000004,face_detection_success,-0.6,10,0.6,0.0,0.55,0.4638007234913623
