category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_equal4_mean,12345,314,-0.07308250810992427,0.19069270158879023,0.8113629221916199,0.589867353439331,0.0515790730714798
Scene,Scene_equal4_mean,12345,393,0.36499634347160925,0.3950598642420386,0.6657218337059021,0.8558267951011658,0.39804866909980774
Scene,Scene_equal4_mean,12345,412,0.42866245694481053,0.5073027453267906,0.5465723276138306,0.4440089166164398,0.019046559929847717
Scene,Scene_equal4_mean,12345,442,-0.017348759935218797,0.2849918284056538,0.718023419380188,0.582809329032898,0.12494676560163498
Scene,Scene_equal4_mean,12345,463,-0.18739542400202375,0.09815608900031339,0.8090674877166748,0.40330299735069275,0.07110197842121124
Scene,Scene_equal4_mean,12345,469,-0.005453029695137682,0.2313021976510817,0.7714633941650391,0.44571220874786377,-0.006958432029932737
Scene,Scene_equal4_mean,12345,486,0.11499737800206392,0.08712519278620938,0.7326872944831848,0.5359015464782715,0.07455917447805405
Scene,Scene_equal4_mean,12345,491,0.5872925896185958,0.40336861969794763,0.5734155774116516,0.7182604670524597,0.12654180824756622
Scene,Scene_equal4_mean,12345,518,0.006932706490225683,0.5318635918504476,0.7349525690078735,0.44662749767303467,0.04887530207633972
Scene,Scene_equal4_mean,12345,523,-0.02959789222416043,0.09125365204820059,0.6409779787063599,0.4837024509906769,0.0419570729136467
Scene,Scene_equal4_mean,12345,545,0.09166243120910818,0.42645579081661517,0.7478418350219727,0.6778945326805115,0.028947148472070694
Scene,Scene_equal4_mean,12345,551,0.013355503162556596,0.058229024446891806,0.8210167288780212,0.42337292432785034,-0.02045704610645771
Scene,Scene_equal4_mean,12345,568,0.08817219283372249,0.40986569156007235,0.7500419616699219,0.762736976146698,0.46438121795654297
Scene,Scene_equal4_mean,12345,620,0.7723403565703963,0.5386151816325284,0.5706009268760681,0.6291744709014893,0.3455720841884613
Scene,Scene_equal4_mean,12345,640,-0.08610519605346191,0.1721763301281441,0.6433476209640503,0.8490949273109436,0.6439964771270752
Scene,Scene_equal4_mean,12345,648,0.06545987375255644,0.25614530396291596,0.7396240234375,0.6561884880065918,0.015880823135375977
Scene,Scene_equal4_mean,12345,671,0.11471177862778051,0.39891828411355496,0.6332035064697266,0.7653753161430359,0.3928471803665161
Scene,Scene_equal4_mean,12345,755,0.38983893798810154,0.39699802152162117,0.6488960385322571,0.6396318674087524,0.4179357886314392
Scene,Scene_equal4_mean,12345,811,0.22924299804883155,0.2546236262956624,0.7297523021697998,0.47399699687957764,0.02690025232732296
Scene,Scene_equal4_mean,12345,821,0.04684861318299117,0.248951852480412,0.6545392274856567,0.7962143421173096,0.7329047918319702
