category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Face,Face_random_full_03_mean,12345,781,0.010731889734764693,0.39911254466074375,0.6420098543167114,0.7117607593536377,0.33473771810531616
Face,Face_random_full_03_mean,12345,789,0.13740312401271676,0.22770835797563801,0.6788821220397949,0.4874102473258972,0.0888001024723053
Face,Face_random_full_03_mean,12345,817,-0.3182125929329368,0.26851777096072194,0.7959347367286682,0.6330598592758179,0.47500377893447876
Face,Face_random_full_03_mean,12345,820,-0.053190923045338116,0.2354437490053586,0.7038324475288391,0.48697683215141296,0.21206152439117432
Face,Face_random_full_03_mean,12345,838,0.16739273018294284,0.37906287627431823,0.673197865486145,0.5095620155334473,0.10893204808235168
Face,Face_random_full_03_mean,12345,877,-0.05645937622985515,0.18099795624390355,0.7470337152481079,0.7044945359230042,0.7783582210540771
Face,Face_random_full_03_mean,12345,887,0.03339260566140003,0.20658791458076065,0.6559360027313232,0.5365432500839233,0.31348249316215515
Face,Face_random_full_03_mean,12345,973,-0.07350616794934339,0.36685155380637563,0.7448276281356812,0.544421374797821,0.27050551772117615
Face,Face_random_full_04_mean,12345,1,-0.050041977941725546,0.2096041695285088,0.7134098410606384,0.6013754606246948,0.38987642526626587
Face,Face_random_full_04_mean,12345,16,0.07082826531142586,0.20165753265241293,0.7043269276618958,0.41650325059890747,0.15054196119308472
Face,Face_random_full_04_mean,12345,20,-0.08180053997234533,0.23679755652246695,0.6294969916343689,0.6599489450454712,0.15804482996463776
Face,Face_random_full_04_mean,12345,51,-0.0009371583146917661,0.26746647019465336,0.7819262742996216,0.4092027544975281,0.03767186403274536
Face,Face_random_full_04_mean,12345,77,-0.1214818332823258,0.22670629027242925,0.7157479524612427,0.5433381795883179,0.0424179807305336
Face,Face_random_full_04_mean,12345,135,0.06809923621087222,0.34783212542169795,0.6771132946014404,0.6142679452896118,0.28940388560295105
Face,Face_random_full_04_mean,12345,158,-0.17469510305550925,0.24299425956516454,0.7775580883026123,0.40970608592033386,0.15663665533065796
Face,Face_random_full_04_mean,12345,177,0.28351916934182864,0.33025261006985235,0.6223609447479248,0.6752132177352905,0.335385799407959
Face,Face_random_full_04_mean,12345,188,0.1160549912635985,0.48513146318751954,0.7301380038261414,0.43111956119537354,0.003635382279753685
Face,Face_random_full_04_mean,12345,218,0.11453914861607331,0.14639651325726885,0.7174578905105591,0.48134472966194153,0.23017491400241852
Face,Face_random_full_04_mean,12345,287,0.049031489647797584,0.3576889619679749,0.7249100208282471,0.49546676874160767,0.1381153017282486
Face,Face_random_full_04_mean,12345,292,0.1754781683062013,0.31819250170775837,0.6747804284095764,0.46956172585487366,0.22807079553604126
Face,Face_random_full_04_mean,12345,295,-0.23712816417231364,0.4922329895582486,0.680018424987793,0.3045191466808319,0.026367442682385445
Face,Face_random_full_04_mean,12345,340,-0.053474632712620214,0.21858342803115494,0.6730735301971436,0.4836287498474121,0.2910282015800476
Face,Face_random_full_04_mean,12345,375,0.06789686934436316,0.12009327401016333,0.6939675211906433,0.5360490083694458,0.018150828778743744
Face,Face_random_full_04_mean,12345,384,0.19394281979754607,0.3264946067146241,0.7855111360549927,0.6696698665618896,0.38904765248298645
Face,Face_random_full_04_mean,12345,415,-0.09092360098361556,0.5357222437598975,0.6478108167648315,0.5728558897972107,0.23133698105812073
Face,Face_random_full_04_mean,12345,434,0.20687716681590004,0.2742376042281982,0.7095484137535095,0.5595250725746155,0.18600434064865112
Face,Face_random_full_04_mean,12345,465,-0.11649931019827005,0.23707450331402025,0.6919573545455933,0.45511162281036377,0.24382533133029938
Face,Face_random_full_04_mean,12345,498,0.04877456571359986,0.43375991131161934,0.7305017709732056,0.7486009001731873,0.8059826493263245
Face,Face_random_full_04_mean,12345,507,0.19341620682911959,0.41035048188630635,0.6560457348823547,0.5875784754753113,0.17592830955982208
Face,Face_random_full_04_mean,12345,529,0.03340045408168839,0.42566258021079,0.6781706213951111,0.6090853214263916,0.26050522923469543
Face,Face_random_full_04_mean,12345,561,0.12535025704302719,0.15071799028129249,0.6578510403633118,0.3804711103439331,0.06149779260158539
Face,Face_random_full_04_mean,12345,588,0.1184253476165969,0.17744763193145524,0.7227393388748169,0.5108081102371216,0.019369052723050117
Face,Face_random_full_04_mean,12345,606,-0.009434231527009443,0.3007180329602111,0.6789331436157227,0.4054010510444641,0.014679506421089172
Face,Face_random_full_04_mean,12345,678,-0.05601992480161144,0.2612611764767183,0.6940550804138184,0.5807300209999084,0.12171056866645813
Face,Face_random_full_04_mean,12345,708,0.22059742289901865,0.32859862586482014,0.8110783100128174,0.650510847568512,0.18153253197669983
