analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Body,Face+Body+Scene,0.019260539611180624,-0.0002627280751864114,-0.0005813628435134886,person_lpips,-0.02094264030456543,50,0.44,-0.00331325630346934,0.0028954726954301202,0.006564070569107989
descriptive_only,Body,Face+Body+Scene,0.11102248346549838,0.004449544155157422,0.0008259717497135502,person_region_consistency,-0.08538839535371086,50,0.54,-0.012020971882064925,0.017085495998786497,0.029584915190339994
descriptive_only,Body,Face+Body+Scene,0.15198979296781132,0.008552262922358597,0.0018001038940748293,pixel_corr,-0.0673298031073385,50,0.58,-0.0062691533360893,0.01891529137306529,0.03259194523991201
descriptive_only,Body,Face+Body+Scene,0.05446336884230884,0.0004926457827004455,0.00043248893646721353,ssim,-0.04322159584401009,50,0.52,-0.006509776644005575,0.007557943948175213,0.01540106915024715
descriptive_only,Body,Face+Scene,0.14727815985679626,0.01351128129164378,0.011707689364751181,clip,-0.039769554138183595,50,0.68,-0.0031734585762023936,0.022567092875639596,0.029375294408665847
descriptive_only,Body,Face+Scene,0.30666186263163886,0.015665791373389464,0.007968383158246675,dino,-0.06085863361756006,50,0.58,-0.013310896481076877,0.021717224890987076,0.056297944218528434
descriptive_only,Body,Face+Scene,0.035298955440521244,0.00019773952166239432,-0.0009306450684865315,lpips,-0.037652961413065594,50,0.48,-0.006517326831817626,0.0065023471911748254,0.012559807451777143
descriptive_only,Body,Face+Scene,0.10969045857588451,0.010861875901619595,0.008710432673494022,person_dino,-0.08502059032519658,50,0.6,-0.01054798827196161,0.021524990970889724,0.033882720232589404
descriptive_only,Body,Face+Scene,0.018959293762842815,-0.00014619727929433168,-0.00010411391655604026,person_lpips,-0.019147777557373045,50,0.46,-0.002375143269697825,0.0024164587259292605,0.006198927373378048
descriptive_only,Body,Face+Scene,0.062299715481215955,-0.002288080845291736,-0.0026062205118094184,person_region_consistency,-0.06440654207451026,50,0.38,-0.017506631893310472,0.007909197756964737,0.021936255551546692
descriptive_only,Body,Face+Scene,0.13513683130054863,0.005731532438353457,0.0006784453913508451,pixel_corr,-0.022377585096539667,50,0.52,-0.005273513629626818,0.007287808384626473,0.024646062920005506
descriptive_only,Body,Face+Scene,0.02938768867516094,0.0019591076782459606,0.0017980387609767094,ssim,-0.023616870500475364,50,0.6,-0.0015320034843309615,0.005246528481007362,0.00871879848258954
